Administrative_Duration,Informational_Duration,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,Weekend,Revenue
0.046879980375137915,0,0.008138784,0,0.033333335,0,0,3,2,10,4,3,1,0
0,0,0.003181004,0,0.166666665,0,0,3,1,1,1,9,1,0
0.038249356381022434,0,0.012798915,0,0.01724138,0,0,3,2,2,1,2,0,0
0.082677455,0,0.002266563,0,0.125,0,0,3,3,2,8,8,0,0
0.093016698,0.12617471603824468,0.20295564879670375,0.00334448,0.034991995,0.003007925,0,3,2,4,3,8,0,0
0,0,0.002172774,0,0.05,0,0,3,1,2,1,8,0,0
0.007944097,0,0.008722359,0,0.0625,0,0,3,2,2,3,8,0,0
0.041191615,0,0.002032091,0,0.125,0,0,3,1,1,4,2,1,0
0.035012872,0,0.020047356,0,0.035714285,0,0,3,2,6,2,2,0,0
0.033394630378815744,0,0.016670959528626222,0,0.025362319999999997,0,0,3,2,2,7,2,0,0
0.12386906951084958,0,0.001727277,0,0.055555555,0,0,3,3,2,8,2,1,0
0.012410979972048548,0,0.003613711,0,0.05,0,0,3,2,2,1,2,1,0
0.048154959,0,0.001865355,0.076923075,0.115384615,0,0,3,3,2,6,11,1,0
0.018928528,0.005099289,0.022414221024828505,0,0.091133005,0.010203745,0,3,1,4,1,8,0,1
0.043030526,0,0.016104579380449725,0,0.04347826,0,0,3,2,2,1,2,0,0
0,0,0.005463198,0,0.142857145,0.069625551,0,3,1,2,1,8,0,1
0,0,0.004767597,0,0.083333335,0,0,3,1,1,1,2,0,0
0.10371460095623392,0,0.010889922,0,0.0625,0.20750508419041758,0,3,2,2,6,10,1,1
0.027289445,0.029320912,0.043083686,0,0.012310604999999999,0,0,3,2,2,9,3,1,0
0.049429937,0,0.004629519,0,0.055555555,0,0,3,2,2,3,2,0,0
0,0,0.004947359,0,0.125,0.048479154,0,3,2,4,1,8,1,1
0.028981243104082385,0,0.006823135,0,0.083333335,0,0,3,7,1,1,2,1,0
0.031408606105185734,0,0.002146721,0,0.025,0,0,3,3,2,1,2,1,0
0,0,0.003962577,0,0.11111111,0.17577217569133066,0,3,1,1,1,2,1,1
0.009709452,0.033145378769306205,0.000726863,0,0.053333334999999996,0,0,3,2,2,5,8,0,0
0.1587348289812431,0,0,0,0.25,0,0,3,3,2,8,8,0,0
0.022802501,0.036087276,0.005334889,0,0.045454545,0,0,3,1,1,1,2,1,0
0.033031752,0,0.023501768490948382,0,0.017543859999999998,0,0,3,2,2,2,2,0,0
0.044133873,0,0.004241338,0,0.07142857,0,0,3,1,1,4,2,0,0
0,0.012748223,0.001047308,0,0.11111111,0,0,3,2,2,1,8,0,0
0.078607331,0,0.013778226303235391,0.020833334999999998,0.057291665,0.055609533,0,3,2,2,3,1,0,0
0.036189776,0,0.005809695,0,0.055555555,0,0,3,3,2,4,2,0,0
0.008532549,0,0.000187578,0,0.166666665,0,0,3,4,1,1,8,1,0
0.009709452,0,0.005533539,0,0.1,0,0,3,3,2,1,3,0,0
0.049724163295329166,0,0.000781573,0,0.166666665,0,0,3,1,1,1,9,0,0
0.002353807,0,0.002243116,0,0.055555555,0,0,3,3,2,2,3,1,0
0.078705406,0,0.000976967,0.11111111,0.22222222,0,0,3,2,2,2,3,1,0
0.036189776,0,0.003735921,0,0.0625,0,0,3,2,2,1,2,1,0
0.080176535,0,0.004375248,0,0.142857145,0,0,3,1,1,3,10,0,0
0.094299375,0,0.028780210387362313,0,0.019565214999999997,0,0,3,1,1,1,2,1,0
0.010297903641044503,0,0.002052412,0,0.076923075,0,0,3,2,2,1,2,0,0
0.010003677822728945,0,0.010488714340092072,0,0.052631580000000004,0,0,3,3,2,3,11,1,0
0.003824936,0,0.001242702,0,0.1,0,0,3,2,2,1,8,1,0
0.010886355277675615,0,0.010371478337781058,0,0.083333335,0.029948580012738972,0,3,3,2,6,8,0,1
0.036189776,0,0.002837111,0,0.125,0.17893584265803394,0,3,2,2,1,2,1,1
0.013240161824200073,0,0.025180991,0,0.035714285,0,0,3,1,1,1,3,1,0
0.010592129,0,0.001115045,0,0.1,0,0,3,2,2,1,11,0,0
0.05766826,0.054327041,0.003556159,0,0.033333335,0,0,3,3,2,5,8,1,0
0.2975685504965061,0.06727139,0.021964262588953905,0,0.030637255,0.10343253794169138,0,3,3,2,3,2,1,0
0.066789261,0,0.002563561,0,0.066666665,0,0,3,1,1,3,2,0,0
0.018094887826406766,0,0.014789973,0,0.052631580000000004,0,0,3,2,2,1,10,0,0
0.017065097462302316,0,0.001000414,0,0.083333335,0,0,3,1,1,4,2,0,0
0.15088880714968742,0.10904633488600148,0.002532298,0,0.07142857,0,0,3,3,2,1,8,1,0
0.031482163,0,0.000875362,0,0.2,0,0,3,1,1,3,2,0,0
0.002059581,0,0.014170966910977289,0,0.03448276,0,0,3,4,1,1,2,1,0
0,0,0.019144639177388623,0,0.035714285,0.058183392,0,3,2,4,2,2,0,1
0.015299742552408974,0.006929803,0.019726911322199992,0,0.04761905,0,0,3,2,2,1,2,0,0
0.060046586,0,0.05553395,0,0.035,0.055162308044448057,0,3,1,2,8,8,0,1
0,0,0.004259575,0,0.166666665,0,0,3,1,1,6,2,1,0
0.006767194,0,0.001297412,0,0.07142857,0,0,3,2,2,6,2,0,0
0.044967512556086796,0,0.012374911,0.055555555,0.083333335,0.11430131669035569,0,3,1,1,1,2,0,1
0.024714968738506805,0,0.016553723526315206,0,0.029411765,0,0,3,2,2,3,2,0,0
0.024567855829349027,0,0.006729347,0,0.076923075,0,0,3,2,2,1,2,0,0
0,0,0.009566458,0,0.07142857,0,0,3,3,3,1,2,1,0
0.2495455261787422,0.1524556672517774,0.009300872,0,0.023255815,0,0,3,2,2,1,10,0,0
0.007944097,0,0.019978435834828036,0,0.041666665,0,0,3,2,2,2,2,1,0
0.026774549466715706,0.13258151507722482,0.007049792,0,0.033333335,0.12646485731189303,0,3,2,2,1,10,0,1
0.14343508642883412,0,0.007815733,0,0.076923075,0,0,3,1,8,1,11,0,0
0,0.021966168178475118,0.005768011,0,0.083333335,0,0,3,1,1,4,2,1,0
0.28995954394998164,0.12081392498161314,0.005127121,0,0.076923075,0,0,3,2,2,3,2,0,0
0.018536226553880104,0,0.013291957417052164,0,0.027027025000000003,0,0,3,2,2,3,2,1,0
0.022361162191982347,0,0.016238675029727218,0,0.041666665,0,0,3,2,2,4,3,0,0
0.2824567855829349,0,0.019039127,0,0.09090909,0,0,3,2,5,1,2,0,0
0.031187937,0,0.02216542,0,0.05172414,0,0,3,2,2,3,2,0,0
0.041044502,0,0.022646124998267115,0.030303029999999998,0.06439394,0,0,3,1,2,3,2,0,0
0.020301581463773446,0,0.006612111,0,0.125,0.0775394,0,3,2,4,1,8,0,1
0.016182420007355647,0,0.003900051,0,0.166666665,0,0,3,2,2,7,2,0,0
0.000882677,0.14631037018877177,0.001044703,0,0.0625,0,0,3,2,4,1,8,0,0
0.019713129827142333,0,0.005517908,0,0.076923075,0,0,3,2,2,3,2,0,0
0.071202648,0,0.0044706,0,0.07142857,0,0,3,1,1,1,2,1,0
0.018536226553880104,0,0.002230089,0,0.076923075,0,0,3,2,2,7,2,1,0
0.019734145956601692,0,0.040469217,0,0.055208335,0,0,3,3,2,2,8,1,0
0,0,0,1,1,0,0,3,2,2,9,2,1,0
0.006472968,0,0.010602414653072321,0,0.06439394,0,0,3,3,2,1,2,0,0
0.005148952,0,0.002547929,0,0.055555555,0,0,3,3,2,1,2,1,0
0,0,0.021809934553606646,0,0.055555555,0,0,3,1,1,1,9,1,0
0.004119161,0,0.001406832,0,0.09090909,0,0,3,2,2,2,10,0,0
0.020399656735564545,0,0.002219668,0,0.11111111,0,0,3,2,2,3,2,0,0
0.043545421,0,0.006513111,0,0.022727275,0,0,3,3,2,6,2,1,0
0.007649871,0,0.009985902,0,0.0625,0.056007705,0,3,2,4,2,2,0,0
0.065023906,0,0.007652906,0,0.05882353,0,0,3,1,1,1,3,1,0
0,0,0.007531762,0,0.09090909,0.20479664327576438,0,3,1,1,1,2,0,1
0.034424420742920195,0,0.004844713,0,0.066666665,0,0,3,2,2,2,2,0,0
0.022066936,0,0.013302378395556412,0,0.07142857,0.063270814,0,3,1,1,1,2,1,1
0.004119161,0,0.000890994,0,0.285714285,0,0,3,1,2,4,8,0,0
0.073311266,0,0.018219777376169023,0,0.00621118,0,0,3,2,2,8,2,0,0
0.010886355277675615,0,0.000265735,0,0.25,0,0,3,3,2,1,2,1,0
0.019516979280617876,0.022816049686687913,0.023833334915003317,0,0.03314394,0,0,3,2,2,3,2,1,0
0.050665686,0,0.012391411,0,0.05357143,0.7228233662296714,0,3,2,2,1,8,0,1
0.087875444,0,0.016952325934172657,0,0.05392157,0.063478218,0,3,2,2,1,8,0,0
0.0381758,0,0.018336805,0,0.026595744999999997,0.052391193048968186,0,3,2,2,3,8,1,1
0.008826775,0,0.002461956,0,0.125,0,0,3,2,2,3,3,0,0
0.07365453,0,0.002818875,0,0.1,0,0,3,2,2,1,2,1,0
0.00353071,0,0.000937888,0,0.1,0,0,3,2,2,3,2,1,0
0,0,0.004939544,0,0.095238095,0,0,3,1,1,1,2,1,0
0.005296065,0.048443245893601376,0.064309158,0,0.017857145,0.057823143,0,3,1,1,1,2,0,1
0,0,0.007049792,0,0.166666665,0.13772340220809728,0,3,2,2,4,1,0,1
0.009415226,0,0.007090824,0,0.005291005,0,0,3,2,2,1,2,1,0
0.10258323262964325,0.004314783,0.019215594876586802,0,0.012469265,0.1518982216443068,0,3,2,2,1,2,0,0
0.054235625833026845,0.042363324344202015,0.008734864,0,0.07142857,0,0,3,3,2,7,8,0,0
0.012063258550937844,0,0.004922349,0,0.2,0,0,3,1,1,6,9,1,0
0,0,0.005955589,0,0.125,0,0,3,2,2,6,2,0,0
0.021625597646193453,0,0.007249223,0,0.006734005,0,0,3,2,2,3,2,0,0
0.022949613828613463,0,0.006627742,0,0.00595238,0,0,3,1,1,3,10,0,0
0.055986970003677826,0.2388820789409169,0.046730177,0,0.024066090000000002,0.085409292,0,3,2,2,1,8,1,1
0.073115116,0,0.00713837,0,0.017857145,0,0,3,3,2,4,2,0,0
0.006178742,0,0.045036340544790415,0,0.014925375,0.22302021793632934,0,3,2,2,4,2,0,1
0.080715949,0,0.011217140701117841,0,0.00980392,0,0,3,1,1,3,10,0,0
0.10459727841118058,0,0.002108685,0.066666665,0.026666665,0,0,3,3,2,1,8,1,0
0.029128356013240164,0.000392253,0.009957244,0,0.01234568,0,0,3,2,5,9,8,0,0
0,0.10603906184849228,0.00250885,0,0.023809525,0,0,3,2,4,1,8,0,0
0.030158146377344614,0,0.001516252,0,0.055555555,0,0,3,3,2,1,9,1,0
0.015299742552408974,0,0.00345768,0,0.00877193,0,0,3,2,2,4,2,0,0
0.047679294,0,0.006247803,0,0.04597701,0,0,3,1,1,7,2,0,0
0.013485350005148953,0.1113998529051238,0.023600389,0,0.033898305000000004,0.020101704385317228,0,3,2,2,7,2,0,0
0.022802501,0,0.009359862,0,0.013157895000000001,0,0,3,3,2,2,9,1,0
0,0,0.010412120151915543,0,0.07142857,0,0,3,2,2,1,2,0,0
0.024788525193085695,0,0.006404994,0,0.05194805,0,0,3,3,2,2,3,0,0
0.039720485,0,0.006272684,0,0.08,0,0,3,2,2,1,8,0,0
0,0.017259132,0.017034391135790364,0,0.029268295,0,0,3,2,2,3,2,0,0
0,0,0.005639052,0,0.166666665,0,0,3,1,1,1,2,1,0
0.040897389,0,0.007676613,0,0.016666665,0,0,3,2,2,1,2,1,0
0.006472968,0.019220397156165726,0.009412748,0,0.04347826,0,0,3,2,2,1,2,1,0
0.14279759714600956,0.007060554,0.005398848,0,0.028985504999999998,0,0,3,3,2,3,8,1,0
0.020742920191246784,0,0.020289644133292862,0,0.093333335,0.11267375714857399,0,3,2,2,3,2,0,0
0.3774917248988599,0.058249570973277764,0.050755019699030256,0,0.01923077,0,0,3,2,2,3,2,0,0
0.028907686649503495,0,0.004740242,0,0.055555555,0,0,3,3,2,2,2,1,0
0.005516734,0,0.001074663,0,0.125,0,0,3,2,2,5,2,0,0
0.057962486,0.009806325,0.024958330045664577,0,0.04,0.05507973,0,3,4,2,2,2,1,0
0.017084712517837438,0,0.001344306,0,0.0625,0,0,3,3,2,2,3,0,0
0.04148584,0,0.021440641,0,0.02777778,0.12359180647893447,0,3,2,4,3,8,1,1
0.014122839279146746,0,0.000171946,0,0.04,0,0,3,2,6,6,7,0,0
0,0,0.006500085,0,0.0625,0,0,3,3,2,9,2,0,0
0.018536226553880104,0,0.001492805,0,0.125,0,0,3,3,2,1,9,1,0
0.016476645825671203,0,0.011082710085134544,0,0.083333335,0,0,3,2,2,1,2,0,0
0,0,0.011883823,0,0.045454545,0,0,3,2,2,7,2,0,0
0.010592129,0.024319686197597452,0.014448685973187504,0,0.023809525,0,0,3,2,2,1,2,0,0
0.010297903641044503,0,9.378880184881137e-05,0,0.25,0,0,3,2,2,9,2,0,0
0.067083487,0.035041268283402795,0.008026237,0,0.01730769,0,0,3,1,1,3,3,0,0
0.023096727,0.010198578082863447,0.019791298084979616,0,0.028944909999999997,0.080191522,0,3,2,2,1,8,0,0
0.022066936,0.098324753,0.026258259267960896,0,0.005434785,0.1266829952590116,0,3,2,2,1,2,1,1
0.010886355277675615,0,0.002177984,0,0.055555555,0,0,3,3,2,7,8,1,0
0.048154959,0.15807796028438342,0.010403783,0.035714285,0.023809525,0,0,3,3,2,8,8,0,0
0.2427363001103347,0,0.012632830560656779,0,0.027027025000000003,0.057660747,0,3,2,4,9,10,0,1
0.059973029,0,0.012872513053749361,0,0.008333335,0,0,3,3,2,1,11,0,0
0,0,0.003970393,0.1,0.2,0.038780006,0,3,2,2,9,2,0,1
0.011180581095991174,0,0.002047722,0.166666665,0.066666665,0,0,3,1,2,1,9,1,0
0.095417433,0.080411866,0.04402507,0,0.013333335000000002,0,0,3,2,2,1,8,1,0
0.016329532916513425,0,0.016827274,0,0.05882353,0,0,3,2,2,1,2,0,0
0.022949613828613463,0,0.000453313,0.166666665,0.333333335,0,0,3,2,2,7,2,1,0
0.001176903,0,0.004439337,0,0.083333335,0.092127378,0,3,2,5,1,8,0,1
0.042074292,0.018828144152978673,0.005217002,0,0.016666665,0,0,3,1,1,1,2,0,0
0.0045605,0,0.008598349,0,0.033333335,0,0,3,2,2,1,2,0,0
0.006620081,0,0.004530781,0,0.11111111,0.16022660600415467,0,3,2,2,2,3,1,1
0.02427363,0.16435400833537633,0.015722224,0,0.037037035,0,0,3,2,2,2,2,1,0
0.022361162191982347,0,0.002407246,0,0.02777778,0,0,3,1,2,3,2,1,0
0.028245679,0,0.006002483,0,0.125,0,0,3,3,2,1,2,0,0
0.010334681868333946,0,0.030879311692386707,0,0.05,0,0,3,2,2,3,3,1,0
0.059090352,0,0.005960799,0,0.045454545,0,0,3,2,4,7,2,1,0
0.065612357,0.009414072,0.0228308,0,0.033333335,0,0,3,2,2,8,2,1,0
0.026774549466715706,0.33929884775680313,0.019458571133922072,0,0.03448276,0,0,3,2,2,1,2,1,0
0.022949613828613463,0,0.008689446,0,0.01190476,0.068416133,0,3,1,1,1,2,0,1
0.025205345103346818,0,0.018671787301400865,0,0.03846154,0.031841860960140626,0,5,2,2,1,2,0,1
0.000882677,0,0.004238081,0,0.012820515,0,0,5,4,2,1,3,0,0
0.008826775,0,0.001891408,0.083333335,0.125,0,0,5,3,6,3,3,0,0
0.018242000735564548,0,0.00614205,0.0625,0.125,0,0,5,3,2,3,2,0,0
0.030011033468186836,0,0.002774585,0,0.133333335,0,0,5,2,2,4,3,1,0
0,0,0.029520025,0,0.04347826,0.12717259761404517,0,5,2,2,4,4,1,1
0,0,0.007409315,0,0.083333335,0,0,5,2,4,1,2,1,0
0.026333210739242368,0,0.018184606575475718,0,0.046875,0.074587699,0,5,3,2,3,4,0,1
0.087090842,0,0.006166614,0,0.02777778,0.078499667,0,5,2,2,8,2,1,1
0.039181071482162565,0.031380240254964456,0.003857716,0,0.041666665,0,0,5,2,2,1,3,0,0
0.013828613,0,0.023890860073408213,0,0.023809525,0.048917482,1,5,1,1,1,4,1,1
0,0.021966168178475118,0.005924326,0,0.15,0,0,5,2,2,2,4,0,0
0.05207797,0,0.002884006,0.2,0.166666665,0,0,5,3,2,4,11,0,0
0.090915778,0,0.013716612270388662,0,0.037037035,0.12294580185510846,0,5,1,1,1,4,0,1
0,0.020004903,0.019156362777619722,0,0.05172414,0.071602837,0,5,4,2,1,4,0,1
0.013828613,0,0.003087215,0,0.125,0,0,5,3,2,1,3,0,0
0,0,0.008253415,0,0.0375,0.086217596,0.6,5,2,2,1,4,0,1
0,0,0.007318132,0,0.030303029999999998,0,0,5,2,2,6,2,1,0
0.035012872,0,0.019912534992525766,0,0.019607845,0.034924483,0,5,2,4,1,3,0,1
0.00706142,0,0.003728105,0,0.055555555,0,0,5,2,4,3,3,0,0
0.042662744,0,0.001500621,0,0.066666665,0,0,5,2,2,1,4,0,0
0.045752114748069145,0,0.009205371,0,0.04347826,0,0,5,4,1,1,4,0,0
0,0,0.003553553,0,0.066666665,0,0,5,3,2,3,2,1,0
0.036189776,0,0.001484989,0.045454545,0.136363635,0,0.4,5,1,1,5,2,0,0
0.024714968738506805,0,0.002862047,0,0.083333335,0,0.6,5,1,1,3,2,0,0
0.023538065465244576,0.018828144152978673,0.013750480449355116,0,0.03846154,0,0,5,1,1,4,2,1,0
0.016476645825671203,0,0.00298561,0,0.09090909,0,0,5,2,2,2,4,1,0
0.008238323,0,0.00180804,0,0.1,0,1,5,1,1,1,5,1,0
0,0,0.007800102,0,0.09090909,0.23879673387467248,0,5,2,2,6,2,1,1
0,0,0,1,1,0,0,5,2,2,4,3,0,0
0.013240161824200073,0,0.00905583,0,0.11111111,0,0,5,1,1,2,5,0,0
0.016035307,0.18514341750429028,0.010605950342403086,0,0.052631580000000004,0,0.6,5,3,2,3,2,0,0
0,0,0,1,1,0,0.6,5,1,1,7,3,0,0
0,0.19573424859034078,0.011801757565975431,0,0.076923075,0.19760963225485698,0,5,2,5,2,2,0,1
0.007944097,0,0.000468944,0.2,0.4,0,0.6,5,3,2,2,11,0,0
0,0,0.008667648,0,0.09090909,0.1371764187570728,0,5,2,4,5,2,0,1
0.006767194,0,0.005246962,0,0.059523809999999996,0,0,5,2,2,1,2,1,0
0,0,0.000687785,0,0.25,0,0,5,2,4,3,2,1,0
0.034571534,0,0.004461481,0,0.03125,0,0,5,3,2,1,2,1,0
0,0,0,1,1,0,0,5,1,1,3,3,0,0
0.025327939,0,0.013957597,0.02857143,0.057142855,0,0,5,2,2,1,5,1,0
0.032070614,0,0.002047722,0,0.142857145,0,0,5,1,1,7,3,0,0
0.05560868,0.012552096101985781,0.023727003721051798,0,0.035714285,0.094947524,0,5,2,2,7,1,0,1
0.029863920559029054,0,0.010827396125067161,0,0.0625,0.4042382722822008,0,5,2,2,5,2,0,1
0,0,0.007120133,0,0.07142857,0,0,5,2,10,3,2,0,0
0.005590291,0,0.001359938,0,0.07142857,0,0.6,5,2,2,1,3,0,0
0.026480323648400146,0,0.001969565,0,0.07142857,0,0,5,2,2,6,5,0,0
0,0,0.000328261,0,0.5,0,0,5,3,2,1,3,0,0
0.033247517,0,0.014615421621439773,0,0.136363635,0,0.6,5,1,1,1,2,0,0
0.007796984,0,0.011201900020817408,0,0.04787234,0,0,5,2,4,6,5,0,0
0,0,0.001297412,0,0.25,0,0.6,5,1,2,2,4,0,0
0,0,0.001821066,0,0.25,0,0,5,4,2,1,5,0,0
0.027019737647664584,0,0.008347203,0.076923075,0.076923075,0.12244625497113701,0,5,1,1,1,2,0,1
0.13251930856932695,0,0.001139534,0,0.142857145,0,0,5,2,2,9,5,0,0
0.006472968,0,0.015363126791213415,0,0.04,0,0,5,2,2,1,1,1,0
0,0,0,1,1,0,0,5,1,1,5,3,0,0
0.015888194,0,0.000203209,0.142857145,0.285714285,0,0.8,5,2,2,3,4,0,0
0.011180581095991174,0,0.032849006803857515,0,0.00595238,0,0,5,2,2,1,4,0,0
0,0,0,1,1,0,0,5,1,1,2,3,0,0
0,0,0.039301416,0,0.033333335,0.086818651,0,5,2,2,3,5,0,1
0.048841486,0.021573915,0.030766635,0.07142857,0.10714285500000001,0,0,5,1,1,1,6,1,0
0.020301581463773446,0,0.012020598103622658,0,0.02136752,0.13249332782291193,0,5,3,2,3,2,1,1
0.067745495,0.052954155,0.008087609,0,0.057291665,0.083671666,0,5,2,2,4,2,1,1
0,0.009806325,0.006453191,0,0.033333335,0.082506887,0,5,2,4,1,4,0,1
0.018242000735564548,0,0.03185693,0,0.10714285500000001,0,0,5,2,2,8,3,0,0
0,0,0.00644277,0,0.0625,0,0,5,3,2,4,6,0,0
0,0,0.040911196410140196,0,0.00680272,0.14713695753598682,0,5,4,1,3,2,1,1
0.015299742552408974,0,0.005627328,0,0.052631580000000004,0,0,5,2,2,1,16,0,0
0.003824936,0,0.003967266,0,0.1,0,0,5,2,2,1,3,0,0
0.4535490989334314,0,0.002946532,0,0.076923075,0,0,5,3,2,5,4,1,0
0.030893710923133505,0,0.007542183,0,0.041666665,0,0,5,3,2,3,2,1,0
0,0,0.011317182089756572,0,0.11111111,0.2708397460878873,0,5,1,1,4,2,1,1
0.055314454,0,0.005514782,0,0.04,0,0.2,5,2,2,3,2,0,0
0.026774549466715706,0.015297867124295171,0.020010882977452713,0,0.023809525,0.11006867888658357,0,5,2,4,4,4,0,1
0.047696106774549475,0,0.019848315720914778,0.060606059999999996,0.106060605,0.082304343,0,5,2,5,1,2,1,0
0.037808018,0,0.016884329,0,0.00857843,0,0.8,5,2,2,2,2,0,0
0,0,0,1,1,0,0,5,1,1,4,2,0,0
0,0.017259132,0.008589491,0,0.066666665,0.11955869256780263,0.2,5,2,4,1,2,0,1
0.036484001471129096,0,0.002704244,0,0.08888889,0,0,5,2,2,1,2,0,0
0.048253034,0,0.033388813,0,0.041666665,0,0.2,5,2,2,1,2,0,0
0.002353807,0,0.010064711,0,0.017857145,0,0.6,5,2,4,1,2,0,0
0.030011033468186836,0,0.023378124,0,0.011494255000000002,0.22700914615898934,0,5,4,1,7,4,1,1
0.067353194,0.00392253,0.012771164510258354,0,0.06907208,0.008280171,0,5,2,5,3,4,1,0
0.073262229,0.014251859114488846,0.017584098,0,0.073361825,0.049993529077879094,0,5,2,4,5,5,0,1
